timestamp_ms, ax_mps2, ay_mps2, az_mps2, gx_rads, gy_rads, gz_rads, temp_c
9791,0.306,-0.498,10.088,-0.012,0.006,-0.027,26.316
9801,0.301,-0.488,10.079,-0.012,0.006,-0.027,26.316
9811,0.273,-0.507,10.050,-0.012,0.007,-0.027,26.309
9821,0.282,-0.517,10.117,-0.013,0.006,-0.027,26.309
9831,0.211,-0.488,10.007,-0.012,0.006,-0.027,26.355
9841,0.206,-0.498,10.141,-0.012,0.005,-0.027,26.355
9851,0.196,-0.483,10.079,-0.012,0.005,-0.026,26.320
9861,0.182,-0.488,10.122,-0.011,0.006,-0.027,26.320
9871,0.211,-0.488,10.131,-0.012,0.006,-0.026,26.375
9881,0.196,-0.483,10.055,-0.012,0.007,-0.026,26.375
9891,0.211,-0.483,10.088,-0.012,0.006,-0.027,26.332
9901,0.254,-0.488,10.117,-0.012,0.005,-0.027,26.332
9911,0.249,-0.507,10.069,-0.012,0.007,-0.027,26.359
9921,0.263,-0.502,10.012,-0.012,0.006,-0.027,26.359
9931,0.282,-0.512,10.146,-0.012,0.005,-0.027,26.332
9941,0.263,-0.483,10.026,-0.012,0.006,-0.027,26.332
9951,0.244,-0.522,10.093,-0.012,0.005,-0.027,26.352
9961,0.239,-0.498,10.098,-0.011,0.006,-0.027,26.352
9971,0.230,-0.493,10.107,-0.012,0.005,-0.027,26.332
9981,0.234,-0.469,10.088,-0.012,0.006,-0.026,26.332
9991,0.225,-0.483,10.098,-0.012,0.006,-0.026,26.355
10001,0.220,-0.488,10.074,-0.012,0.007,-0.026,26.355
10011,0.196,-0.493,10.064,-0.011,0.006,-0.027,26.328
10021,0.225,-0.502,10.117,-0.012,0.005,-0.027,26.328
10031,0.215,-0.502,10.107,-0.012,0.006,-0.027,26.324
10041,0.225,-0.488,10.093,-0.012,0.006,-0.028,26.324
10051,0.239,-0.517,10.083,-0.012,0.006,-0.027,26.332
10061,0.244,-0.493,10.055,-0.012,0.005,-0.027,26.332
10071,0.225,-0.488,10.074,-0.012,0.005,-0.027,26.367
10081,0.249,-0.469,10.074,-0.012,0.006,-0.027,26.367
10091,0.263,-0.483,10.126,-0.013,0.004,-0.026,26.398
10101,0.263,-0.488,10.112,-0.012,0.005,-0.027,26.398
10111,0.244,-0.459,10.083,-0.012,0.006,-0.027,26.387
10121,0.230,-0.474,10.083,-0.013,0.006,-0.027,26.387
10141,0.177,-0.507,10.079,-0.012,0.005,-0.028,26.367
10151,0.230,-0.502,10.098,-0.012,0.005,-0.027,26.367
10161,0.234,-0.512,10.088,-0.012,0.005,-0.027,26.336
10171,0.254,-0.512,10.098,-0.013,0.005,-0.026,26.336
10181,0.249,-0.507,10.059,-0.012,0.006,-0.027,26.324
10191,0.258,-0.483,10.059,-0.012,0.005,-0.027,26.324
10201,0.244,-0.493,10.055,-0.011,0.005,-0.027,26.340
10211,0.249,-0.479,10.074,-0.011,0.002,-0.027,26.340
10221,0.249,-0.479,10.093,-0.012,0.004,-0.027,26.367
10231,0.234,-0.464,10.131,-0.011,0.004,-0.027,26.367
10241,0.239,-0.464,10.088,-0.012,0.005,-0.026,26.359
10251,0.211,-0.479,10.059,-0.012,0.006,-0.027,26.359
10261,0.215,-0.488,10.093,-0.012,0.005,-0.027,26.371
10271,0.220,-0.498,10.126,-0.013,0.005,-0.027,26.371
10281,0.196,-0.512,10.098,-0.012,0.006,-0.026,26.395
10291,0.220,-0.498,10.069,-0.013,0.006,-0.026,26.395
10301,0.220,-0.498,10.074,-0.012,0.006,-0.026,26.355
10311,0.234,-0.493,10.112,-0.012,0.005,-0.026,26.355
10321,0.258,-0.498,10.117,-0.012,0.006,-0.026,26.336
10331,0.234,-0.483,10.059,-0.012,0.007,-0.026,26.336
10341,0.244,-0.488,10.059,-0.012,0.006,-0.027,26.348
10351,0.220,-0.488,10.083,-0.012,0.006,-0.027,26.348
10361,0.220,-0.469,10.083,-0.012,0.005,-0.027,26.332
10371,0.220,-0.493,10.093,-0.012,0.005,-0.027,26.332
10381,0.249,-0.488,10.088,-0.012,0.006,-0.027,26.340
10391,0.244,-0.483,10.074,-0.012,0.006,-0.027,26.340
10401,0.254,-0.459,10.079,-0.011,0.006,-0.027,26.371
10411,0.263,-0.483,10.059,-0.012,0.006,-0.026,26.371
10421,0.263,-0.483,10.093,-0.012,0.005,-0.027,26.359
10431,0.263,-0.488,10.112,-0.012,0.006,-0.027,26.359
10441,0.254,-0.483,10.069,-0.012,0.006,-0.027,26.422
10451,0.230,-0.498,10.102,-0.012,0.006,-0.027,26.422
10461,0.239,-0.512,10.112,-0.012,0.006,-0.028,26.316
10471,0.201,-0.517,10.083,-0.012,0.006,-0.027,26.316
10481,0.201,-0.517,10.098,-0.012,0.007,-0.027,26.402
10491,0.206,-0.541,10.074,-0.012,0.006,-0.026,26.402
10501,0.225,-0.517,10.064,-0.012,0.006,-0.026,26.340
10511,0.230,-0.517,10.059,-0.012,0.006,-0.027,26.340
10521,0.244,-0.498,10.074,-0.012,0.006,-0.027,26.367
10531,0.249,-0.498,10.093,-0.013,0.006,-0.026,26.367
10541,0.254,-0.498,10.074,-0.013,0.005,-0.026,26.375
10551,0.258,-0.488,10.107,-0.012,0.007,-0.026,26.375
10561,0.249,-0.479,10.064,-0.012,0.006,-0.026,26.355
10571,0.263,-0.474,10.107,-0.012,0.005,-0.027,26.355
10581,0.249,-0.469,10.064,-0.012,0.006,-0.027,26.395
10591,0.244,-0.474,10.112,-0.012,0.005,-0.027,26.395
10601,0.230,-0.493,10.064,-0.012,0.006,-0.027,26.367
10611,0.230,-0.474,10.098,-0.013,0.006,-0.027,26.367
10621,0.230,-0.469,10.102,-0.012,0.006,-0.027,26.344
10631,0.215,-0.474,10.093,-0.012,0.006,-0.026,26.344
10641,0.220,-0.474,10.083,-0.013,0.006,-0.027,26.375
10651,0.211,-0.488,10.093,-0.012,0.006,-0.028,26.375
10661,0.239,-0.493,10.074,-0.012,0.006,-0.027,26.379
10671,0.220,-0.502,10.055,-0.012,0.007,-0.026,26.379
10681,0.234,-0.502,10.083,-0.012,0.006,-0.026,26.383
10691,0.278,-0.507,10.074,-0.012,0.006,-0.026,26.383
10701,0.263,-0.512,10.079,-0.012,0.006,-0.027,26.324
10711,0.278,-0.512,10.088,-0.012,0.006,-0.027,26.324
10721,0.234,-0.512,10.083,-0.012,0.006,-0.027,26.379
10731,0.234,-0.498,10.069,-0.013,0.006,-0.027,26.379
10741,0.234,-0.493,10.050,-0.012,0.005,-0.027,26.328
10751,0.254,-0.488,10.079,-0.011,0.005,-0.027,26.328
10761,0.225,-0.493,10.079,-0.012,0.004,-0.027,26.387
10771,0.249,-0.502,10.112,-0.012,0.005,-0.027,26.387
10781,0.244,-0.488,10.098,-0.012,0.006,-0.027,26.348
10791,0.201,-0.512,10.117,-0.013,0.006,-0.027,26.348
10801,0.201,-0.507,10.074,-0.012,0.006,-0.027,26.324
10811,0.191,-0.488,10.064,-0.013,0.006,-0.026,26.324
10821,0.220,-0.469,10.102,-0.012,0.005,-0.027,26.383
10831,0.225,-0.474,10.055,-0.011,0.007,-0.026,26.383
10841,0.268,-0.483,10.093,-0.012,0.005,-0.026,26.328
10851,0.258,-0.474,10.079,-0.012,0.006,-0.027,26.328
10861,0.244,-0.479,10.079,-0.012,0.007,-0.026,26.398
10871,0.278,-0.488,10.098,-0.012,0.006,-0.026,26.398
10881,0.273,-0.488,10.050,-0.012,0.006,-0.027,26.348
10891,0.249,-0.502,10.074,-0.012,0.005,-0.027,26.348
10901,0.244,-0.498,10.079,-0.013,0.005,-0.027,26.313
10911,0.244,-0.498,10.069,-0.013,0.005,-0.028,26.313
10921,0.220,-0.507,10.074,-0.012,0.005,-0.028,26.348
10931,0.211,-0.531,10.093,-0.013,0.006,-0.027,26.348
10941,0.225,-0.488,10.131,-0.012,0.006,-0.027,26.348
10951,0.244,-0.502,10.088,-0.013,0.007,-0.027,26.348
10961,0.206,-0.512,10.069,-0.012,0.006,-0.027,26.336
10971,0.225,-0.493,10.059,-0.012,0.006,-0.027,26.336
10981,0.225,-0.479,10.083,-0.012,0.006,-0.027,26.355
10991,0.249,-0.488,10.098,-0.012,0.006,-0.026,26.355
11001,0.244,-0.493,10.079,-0.012,0.005,-0.027,26.344
11011,0.249,-0.507,10.083,-0.012,0.005,-0.028,26.344
11021,0.234,-0.488,10.098,-0.012,0.006,-0.027,26.355
11031,0.225,-0.479,10.088,-0.013,0.006,-0.027,26.355
11041,0.234,-0.502,10.088,-0.012,0.006,-0.027,26.332
11051,0.234,-0.493,10.083,-0.012,0.005,-0.027,26.332
11061,0.211,-0.512,10.102,-0.012,0.006,-0.027,26.344
11071,0.230,-0.498,10.079,-0.012,0.007,-0.027,26.344
11081,0.239,-0.488,10.098,-0.013,0.006,-0.026,26.340
11091,0.268,-0.464,10.107,-0.012,0.006,-0.027,26.340
11101,0.263,-0.493,10.098,-0.012,0.006,-0.026,26.348
11111,0.258,-0.474,10.074,-0.012,0.006,-0.027,26.348
11121,0.249,-0.498,10.102,-0.012,0.006,-0.027,26.363
11131,0.244,-0.493,10.055,-0.012,0.006,-0.027,26.363
11141,0.239,-0.498,10.079,-0.012,0.005,-0.027,26.328
11151,0.234,-0.512,10.059,-0.012,0.005,-0.027,26.328
11161,0.244,-0.483,10.074,-0.012,0.006,-0.027,26.352
11171,0.230,-0.493,10.102,-0.012,0.005,-0.027,26.352
11181,0.211,-0.483,10.098,-0.012,0.006,-0.027,26.367
11191,0.220,-0.479,10.093,-0.012,0.006,-0.027,26.367
11201,0.225,-0.493,10.083,-0.012,0.006,-0.027,26.320
11211,0.244,-0.507,10.112,-0.012,0.006,-0.027,26.320
11221,0.258,-0.512,10.069,-0.012,0.007,-0.026,26.340
11231,0.234,-0.493,10.050,-0.012,0.006,-0.026,26.340
11241,0.254,-0.493,10.093,-0.012,0.006,-0.026,26.352
11251,0.263,-0.507,10.079,-0.012,0.006,-0.027,26.352
11261,0.258,-0.493,10.079,-0.012,0.005,-0.027,26.316
11271,0.258,-0.488,10.079,-0.011,0.006,-0.027,26.316
11281,0.249,-0.498,10.088,-0.012,0.005,-0.027,26.309
11291,0.244,-0.512,10.079,-0.012,0.005,-0.027,26.309
11301,0.249,-0.488,10.117,-0.012,0.006,-0.027,26.332
11311,0.220,-0.493,10.083,-0.012,0.006,-0.026,26.332
11321,0.215,-0.502,10.074,-0.013,0.006,-0.026,26.344
11331,0.206,-0.488,10.074,-0.013,0.005,-0.026,26.344
11341,0.230,-0.479,10.050,-0.012,0.006,-0.026,26.348
11351,0.239,-0.483,10.098,-0.013,0.006,-0.026,26.348
11361,0.234,-0.483,10.083,-0.012,0.006,-0.026,26.328
11371,0.258,-0.493,10.107,-0.011,0.005,-0.027,26.328
11381,0.254,-0.493,10.088,-0.013,0.006,-0.026,26.340
11391,0.239,-0.517,10.102,-0.012,0.006,-0.027,26.340
11401,0.215,-0.517,10.107,-0.012,0.006,-0.027,26.332
11411,0.211,-0.498,10.069,-0.012,0.009,-0.027,26.332
11421,0.215,-0.479,9.997,-0.012,0.007,-0.026,26.371
11431,0.263,-0.479,10.079,-0.011,0.004,-0.027,26.371
11441,0.273,-0.464,10.045,-0.011,0.004,-0.026,26.367
11451,0.287,-0.445,10.150,-0.013,0.005,-0.027,26.367
11461,0.244,-0.479,10.074,-0.013,0.006,-0.027,26.332
11471,0.225,-0.455,10.045,-0.013,0.006,-0.027,26.332
11481,0.211,-0.493,10.079,-0.012,0.005,-0.027,26.332
11491,0.201,-0.488,10.088,-0.012,0.005,-0.028,26.332
11501,0.211,-0.517,10.102,-0.012,0.005,-0.027,26.355
11511,0.220,-0.488,10.117,-0.011,0.006,-0.026,26.355
11521,0.215,-0.502,10.102,-0.012,0.007,-0.027,26.336
11531,0.225,-0.512,10.045,-0.012,0.007,-0.026,26.336
11541,0.273,-0.522,10.059,-0.012,0.007,-0.026,26.391
11551,0.268,-0.498,10.122,-0.012,0.007,-0.026,26.391
11571,0.254,-0.483,10.079,-0.012,0.006,-0.027,26.332
11581,0.206,-0.498,10.098,-0.012,0.006,-0.026,26.332
11591,0.239,-0.493,10.107,-0.012,0.006,-0.028,26.289
11601,0.230,-0.493,10.059,-0.012,0.007,-0.027,26.289
11611,0.220,-0.479,10.055,-0.012,0.006,-0.027,26.332
11621,0.201,-0.498,10.102,-0.012,0.005,-0.026,26.332
11631,0.239,-0.474,10.136,-0.012,0.006,-0.028,26.355
11641,0.234,-0.493,10.093,-0.012,0.007,-0.027,26.355
11651,0.239,-0.469,10.031,-0.013,0.009,-0.027,26.344
11661,0.249,-0.493,10.064,-0.012,0.006,-0.026,26.344
11671,0.249,-0.498,10.059,-0.012,0.004,-0.027,26.320
11681,0.287,-0.507,10.088,-0.013,0.006,-0.027,26.320
11691,0.258,-0.507,10.141,-0.012,0.005,-0.027,26.320
11701,0.244,-0.512,10.055,-0.012,0.006,-0.027,26.320
11711,0.196,-0.526,10.093,-0.012,0.007,-0.027,26.367
11721,0.201,-0.512,10.079,-0.011,0.006,-0.027,26.367
11731,0.206,-0.526,10.079,-0.012,0.006,-0.027,26.344
11741,0.191,-0.502,10.117,-0.012,0.006,-0.027,26.344
11751,0.201,-0.502,10.069,-0.012,0.005,-0.027,26.344
11761,0.206,-0.483,10.131,-0.012,0.006,-0.027,26.344
11771,0.215,-0.498,10.093,-0.012,0.006,-0.027,26.344
11781,0.234,-0.488,10.074,-0.012,0.007,-0.027,26.344
11791,0.211,-0.507,10.088,-0.012,0.007,-0.027,26.355
11801,0.239,-0.502,10.055,-0.012,0.006,-0.027,26.355
11811,0.268,-0.488,10.083,-0.012,0.005,-0.027,26.375
11821,0.278,-0.483,10.035,-0.011,0.006,-0.027,26.375
11831,0.287,-0.474,10.055,-0.011,0.005,-0.027,26.367
11841,0.278,-0.474,10.088,-0.012,0.005,-0.027,26.367
11851,0.254,-0.474,10.074,-0.012,0.005,-0.027,26.363
11861,0.234,-0.488,10.093,-0.012,0.006,-0.026,26.363
11871,0.230,-0.498,10.126,-0.012,0.006,-0.026,26.375
11881,0.187,-0.507,10.079,-0.013,0.006,-0.027,26.375
11891,0.182,-0.512,10.074,-0.012,0.005,-0.027,26.348
11901,0.182,-0.512,10.088,-0.012,0.006,-0.027,26.348
11911,0.201,-0.522,10.098,-0.012,0.006,-0.026,26.313
11921,0.234,-0.517,10.107,-0.012,0.006,-0.026,26.313
11931,0.244,-0.502,10.069,-0.012,0.007,-0.026,26.309
11941,0.287,-0.483,10.098,-0.012,0.007,-0.026,26.309
11951,0.263,-0.474,10.079,-0.013,0.006,-0.026,26.320
11961,0.292,-0.479,10.040,-0.013,0.006,-0.027,26.320
11971,0.268,-0.479,10.083,-0.013,0.005,-0.027,26.328
11981,0.244,-0.474,10.093,-0.013,0.005,-0.027,26.328
11991,0.254,-0.464,10.093,-0.013,0.006,-0.027,26.328
12001,0.206,-0.469,10.050,-0.012,0.006,-0.027,26.328
12011,0.225,-0.483,10.098,-0.012,0.005,-0.027,26.340
12021,0.230,-0.493,10.112,-0.012,0.006,-0.027,26.340
12031,0.230,-0.483,10.131,-0.012,0.006,-0.027,26.344
12041,0.191,-0.512,10.088,-0.012,0.007,-0.026,26.344
12051,0.215,-0.522,10.074,-0.012,0.007,-0.027,26.383
12061,0.220,-0.522,10.055,-0.011,0.006,-0.026,26.383
12071,0.263,-0.512,10.107,-0.012,0.006,-0.026,26.352
12081,0.263,-0.517,10.088,-0.013,0.006,-0.027,26.352
12091,0.278,-0.517,10.069,-0.012,0.006,-0.028,26.320
12101,0.282,-0.498,10.074,-0.012,0.006,-0.027,26.320
12111,0.249,-0.474,10.059,-0.012,0.006,-0.027,26.348
12121,0.258,-0.469,10.098,-0.012,0.006,-0.026,26.348
12131,0.234,-0.479,10.083,-0.012,0.006,-0.027,26.348
12141,0.234,-0.464,10.064,-0.013,0.006,-0.027,26.348
12151,0.225,-0.474,10.088,-0.012,0.006,-0.026,26.336
12161,0.215,-0.464,10.074,-0.012,0.006,-0.027,26.336
12171,0.225,-0.488,10.098,-0.013,0.006,-0.027,26.332
12181,0.230,-0.483,10.098,-0.012,0.005,-0.027,26.332
12191,0.239,-0.502,10.059,-0.012,0.007,-0.027,26.332
12201,0.258,-0.502,10.079,-0.012,0.006,-0.026,26.332
12211,0.258,-0.507,10.040,-0.012,0.006,-0.026,26.305
12221,0.268,-0.517,10.079,-0.012,0.005,-0.027,26.305
12231,0.249,-0.526,10.112,-0.013,0.005,-0.027,26.348
12241,0.268,-0.488,10.083,-0.012,0.006,-0.026,26.348
12251,0.244,-0.507,10.069,-0.012,0.006,-0.027,26.344
12261,0.196,-0.479,10.059,-0.013,0.005,-0.026,26.344
12271,0.211,-0.479,10.112,-0.012,0.005,-0.026,26.379
12281,0.225,-0.498,10.112,-0.012,0.006,-0.027,26.379
12291,0.215,-0.469,10.122,-0.011,0.005,-0.027,26.336
12301,0.211,-0.493,10.098,-0.012,0.005,-0.027,26.336
12311,0.249,-0.488,10.079,-0.012,0.006,-0.027,26.316
12321,0.230,-0.474,10.064,-0.013,0.006,-0.027,26.316
12331,0.234,-0.479,10.079,-0.012,0.006,-0.027,26.328
12341,0.254,-0.507,10.079,-0.012,0.005,-0.027,26.328
12351,0.278,-0.512,10.102,-0.013,0.006,-0.027,26.359
12361,0.254,-0.517,10.088,-0.012,0.006,-0.027,26.359
12371,0.254,-0.517,10.088,-0.012,0.006,-0.027,26.359
12381,0.254,-0.493,10.050,-0.012,0.007,-0.027,26.359
12391,0.258,-0.483,10.074,-0.012,0.006,-0.027,26.352
12401,0.258,-0.479,10.136,-0.013,0.005,-0.027,26.352
12411,0.220,-0.498,10.021,-0.012,0.006,-0.026,26.324
12421,0.249,-0.474,10.174,-0.013,0.005,-0.027,26.324
12431,0.196,-0.464,10.050,-0.013,0.007,-0.027,26.367
12441,0.182,-0.479,10.112,-0.012,0.006,-0.026,26.367
12451,0.211,-0.493,10.064,-0.012,0.007,-0.026,26.359
12461,0.215,-0.493,10.112,-0.012,0.007,-0.027,26.359
12471,0.244,-0.474,10.079,-0.012,0.007,-0.026,26.332
12481,0.258,-0.474,10.102,-0.012,0.006,-0.027,26.332
